rate,sol_id,ts_cnt,bank_id,del_flg,dc_b2kid,insu_amt,insu_num,ratecode,date_clsd,date_opnd,func_code,insu_pcnt,lchg_time,paysys_id,rcre_time,reimb_ind,revoc_flg,tenor_ind,dc_ref_num,dc_text_id,fd_ref_num,free_text1,free_text2,free_text3,free_text4,fwc_sol_id,limit_pcnt,num_reinst,open_value,payable_at,policy_num,reinst_day,tenor_desc,actl_usance,benef_chrgs,dc_reg_type,expiry_date,policy_date,premium_amt,reinst_type,tran_sol_id,appl_ref_num,available_by,deferred_flg,due_date_ind,insu_company,lchg_user_id,licence_code,ovr_drwn_flg,rcre_user_id,stand_by_flg,advance_value,adv_charg_ind,bill_lodg_amt,cntry_valid_1,cntry_valid_2,confirmed_flg,cont_liab_amt,current_value,dc_carved_amt,dc_const_acid,dc_reinst_amt,inw_dc_b2k_id,party_entered,applicant_name,appl_bank_code,available_with,cntry_origin_1,cntry_origin_2,commodity_code,confirmed_pcnt,dc_contra_acid,drawee_details,entity_cre_flg,insured_by_ind,issu_bank_code,last_ship_date,num_amendments,our_party_acid,pc_margin_pcnt,port_of_destin,port_of_origin,red_clause_flg,reinst_remarks,shipment_terms,actl_agent_code,actl_crncy_code,actl_negot_days,applicable_rule,auto_reinst_flg,chrg_ref_code_1,chrg_ref_code_2,chrg_ref_code_3,cont_liab_crncy,extend_conf_flg,interest_detail,islamic_subtype,issu_party_code,min_margin_pcnt,negot_bank_code,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,policy_exp_date,pre_adviced_flg,pre_adviced_ref,purch_order_num,reimb_bank_code,tenor_defer_ind,transferee_code,appl_branch_code,benef_party_code,confirmed_by_ind,dc_bill_util_amt,dc_int_avail_amt,dc_tol_avail_amt,drawee_bank_code,foreign_loan_flg,frwrd_cntrct_num,intend_to_export,issu_branch_code,partshipment_flg,pre_adviced_date,purch_order_date,transhipment_flg,actl_dc_chrg_code,advthru_bank_code,agency_commn_pcnt,avlwith_bank_code,capital_adeq_code,confirm_charg_ind,corresp_bank_code,country_of_expiry,dc_bill_fruct_amt,final_expiry_date,house_airways_flg,issu_bank_ref_num,is_entity_islamic,negative_tol_pcnt,negot_branch_code,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,payment_details_3,payment_details_4,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,reimb_branch_code,revolve_freq_type,tot_confirmed_amt,usance_tenor_days,actl_revolving_flg,advising_bank_code,dc_nobill_util_amt,drawee_branch_code,firstadv_bank_code,limit_id_mandatory,other_bank_ref_num,preadvice_cont_flg,actl_max_num_reinst,actl_tolerance_pcnt,advthru_branch_code,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,capital_goods_trans,comm_details_text_1,comm_details_text_2,comm_details_text_3,comm_details_text_4,corresp_branch_code,dc_nobill_fruct_amt,interest_addtnl_amt,murabaha_party_code,other_bank_ref_date,reinst_usance_tenor,shipment_terms_desc,transfer_dc_ref_num,usance_tenor_months,advising_branch_code,firstadv_branch_code,interest_addtnl_rate,internal_expiry_date,internal_limits_reqd,actl_back_to_back_flg,advthru_bank_location,coll_auto_reins_chrgs,confirmation_reqd_flg,dc_gen_liab_trans_flg,drawn_on_oth_bank_flg,notification_receiver,our_party_limit_b2kid,purch_order_amend_num,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,revolve_next_due_date,actl_transferrable_flg,cavrved_tolerance_pcnt,interest_bill_lodg_amt,interest_bill_util_amt,internal_limit_upd_flg,licence_details_text_1,licence_details_text_2,licence_details_text_3,licence_details_text_4,purch_order_amend_date,revolve_freq_hldy_stat,actl_follower_mode_code,actl_shipment_mode_code,auto_renewal_next_cycle,back_to_back_dc_ref_num,interest_bill_fruct_amt,actl_establish_mode_code,interest_nobill_util_amt,interest_reinstament_amt,mtmd_margin_referred_flg,murbaha_third_party_acid,restrict_on_oth_bank_flg,upft_reinst_liab_revl_dc,interest_nobill_fruct_amt,carved_interest_addtnl_amt,goods_for_third_party_flag,updated_at
1.6015,2,9,1,N,DC155567,0,,SEL,,2015-02-20T00:00:00.000000,S,0,2015-03-31T13:37:35,,2015-02-20T15:04:12,N,2,S,0215IM1100014,DC155567,,,,,,,0,0,1860300.0,,,0,AT SIGHT,0,,LCLAS,2015-03-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,ABHISHEKS,,0,,1860300.0,,,,0.0,1860300.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-03-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1860300.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,5.0,,,B,,,,,,,,,,,,,0,N,BOAN,93015.0,,,,,,0,5.0,,,,,,,NE 30/1 100% COTTON CARDED KINITTING YARN,TOTAL QTY: 11700  KG,"TOTAL AMT: INR 1,860,300.00",HS CODE: 5205.13.10,,0.0,0,,,,"RAISEN, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC155566,0,,SEL,,2015-02-20T00:00:00.000000,S,0,2015-04-13T18:39:37,,2015-02-20T14:58:22,N,2,S,0215IM1100013,DC155566,,,,,,,0,0,3773952.0,,,0,AT SIGHT,0,,LCLAS,2015-03-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,ABHISHEKS,,0,,3594240.0,,,,0.0,3773952.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-03-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3594240.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON YARN FOR KARDED,TOTAL QTY: 23567.20 KG,"TOTAL AMT: INR 3,773,952.00",HS CODE: 5205.13.10,,179712.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,13,1,N,DC155688,0,,SEL,,2015-03-13T00:00:00.000000,S,0,2015-04-19T14:50:21,,2015-03-13T13:29:17,N,2,S,0215IM1100020,DC155688,,,,,,,0,0,3773952.0,,,0,AT SIGHT,0,,LCLAS,2015-04-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,NAMRATAM,,0,,3773952.0,,,,0.0,3773952.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-04-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3773952.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON YARN FOR KARDED KNITTING,TOTAL QTY: 23587.20 KG,"TOTAL AMT: INR 3,773,952.00",HS CODE: 5205.13.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC155666,0,,SEL,,2015-03-09T00:00:00.000000,S,0,2015-04-23T16:36:39,,2015-03-09T15:10:21,N,2,S,0215IM1100019,DC155666,,,,,,,0,0,3744000.0,,,0,AT SIGHT,0,,LCLAS,2015-04-25T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SM0457,,0,,3744000.0,,,,0.0,3744000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-04-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3744000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,5.0,,,B,,,,,,,,,,,,,0,N,BOAN,187200.0,,,,,,0,5.0,,,,,,,100% COTTON CARDED KNITTING YARN,TOTAL QTY: 23400 KGS,TOTAL AMT: INR 3744000,HS CODE: 5205.13.10,,0.0,0,,,,"RAISEN, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC155809,0,,SEL,,2015-04-08T00:00:00.000000,S,0,2015-05-31T17:57:51,,2015-04-08T18:35:19,N,2,S,0215IM1100028,DC155809,,,,,,,0,0,1872000.0,,,0,AT SIGHT,0,,LCLAU,2015-05-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SM0457,,0,,1872000.0,,,,0.0,1872000.0,0,2927469,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927864,,Y,,BOAN,2015-04-30T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,22,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1872000.0,,,,,,,2,Y,,,Y,LCLACORUSANCE,,0,,,,,IN,0,,N,,N,5.0,,,B,,,,,,,,,,,,,0,N,BOAN,93600.0,,,,,,0,5.0,,,,,,,100% COTTON CARDED KNITTING YARN,TOTAL QTY: 11700 KGS,TOTAL AMT: INR 1872000,HS CODE: 5205.13.10,,0.0,0,,,,RAISEN,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC155712,0,,SEL,,2015-03-18T00:00:00.000000,S,0,2015-06-03T16:51:59,,2015-03-18T14:49:59,N,2,S,0215IM1100021,DC155712,,,,,,,0,0,3744000.0,,,0,AT SIGHT,0,,LCLAS,2015-05-04T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,NAMRATAM,,0,,3744000.0,,,,0.0,3744000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-04-18T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,16,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3744000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,5.0,,,B,,,,,,,,,,,,,0,N,BOAN,187200.0,,,,,,0,5.0,,,,,,,NE 30/1 100% COTTON CARDED KNITTING YARN,"TOTAL QTY: 23,400.00 KGS","TOTAL AMT: INR 3,744,000.00",HS CODE: 5205.13.10,,0.0,0,,,,RAISEN,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
99.85,2,8,1,N,DC155740,0,,SEL,,2015-03-24T00:00:00.000000,S,0,2015-06-10T16:09:25,,2015-03-24T17:58:48,N,2,S,0215IM0200075,DC155740,,,,,,,0,0,66100.0,,,0,AT SIGHT,0,,LCLAS,2015-06-15T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,NAMRATAM,,0,,66100.0,,,,0.0,66100.0,0,2927451,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,CN,,COMDT54243,,2927846,,Y,,BOAN,2015-05-18T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,CIF,,USD,28,UCP,,,,,USD,,,,2103112,,,,,CHINA,,,N,,,,,,,,A,66100.0,,,,,,,2,N,,,Y,LCLACORSIGHT,,0,,,,,CN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,HIGH SPEED CIRCULAR KNITTING MACHINE,TOTAL QTY: 3 UNITS,"TOTAL AMT: USD 66,100.00",HS CODE:8447.90.00,,0.0,0,,,,KOLKATA,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC155828,0,,SEL,,2015-04-16T00:00:00.000000,S,0,2015-06-28T16:32:21,,2015-04-16T17:08:35,N,2,S,0215IM1100031,DC155828,,,,,,,0,0,1981324.8,,,0,AT SIGHT,0,,LCLAS,2015-05-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRESHAA,,0,,1981324.8,,,,0.0,1981324.8,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-05-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,INIDA,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1981324.8,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"NE 30/1,100% COTTON YARN FOR KARDED KNITTING",TOTAL QTY: 11793.60 KGS,TOTAL AMOUNT: INR 1981324.80,HS CODE: 5205.13.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC65384,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,23,1,N,DC155822,0,,SEL,,2015-04-16T00:00:00.000000,S,0,2015-07-12T16:09:30,,2015-04-16T15:09:00.000000,N,2,S,0215IM1100030,DC155822,,,,,,,0,0,2624169.6,,,0,AT SIGHT,0,,LCLAS,2015-06-24T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRESHAA,,0,,2624169.6,,,,0.0,2624169.6,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-06-09T00:00:00.000000,1,2559106,0,BIRATNAGAR CUSTOM OFFICE,INDIA,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2624169.6,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30'S 100% COTTON CARDED KNITTING YARN,TOTAL QTY: 16099.20 KGS,TOTAL AMOUNT: INR 2624169.60,HS CODE: 5205.13.10,,0.0,0,,,,RAISEN,,0,02,,0,,,N,,,Y,,,,DC65384,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,9,1,N,DC156189,0,,SEL,,2015-07-22T00:00:00.000000,S,0,2015-08-14T13:23:53,,2015-07-22T12:58:33,N,2,S,0215IM1100057,DC156189,,,,,,,0,0,1745452.8,,,0,AT SIGHT,0,,LCLAS,2015-09-07T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,NAMRATAM,,0,,1662336.0,,,,0.0,1745452.8,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-08-22T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,INDIA,N,,EXW,,INR,16,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1662336.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,83116.8,,,,,,0,0.0,,,,,,,NE 20/1 COTTON YARN FOR KARDED KNITTING,"TOTAL QTY: 11, 793.60 KGS","TOTAL AMOUNT: INR 1,745,452.80",HS CODE: 5205.12.10,,0.0,0,,,,HANSI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,12,1,N,DC156081,0,,SEL,,2015-06-28T00:00:00.000000,S,0,2015-09-08T17:13:00.000000,,2015-06-28T14:23:03,N,2,S,0215IM1100052,DC156081,,,,,,,0,0,2572500.0,,,0,AT SIGHT,0,,LCLAS,2015-08-25T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,NAMRATAM,,0,,2432464.5,,,,0.0,2572500.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2015-08-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,INDIA,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2432464.5,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,140035.5,,,,,,0,0.0,,,,,,,NE 20/1 COTTONVISCOSE(85/15) GREY MELANGE YARN FOR KNIT,"TOTAL QTY: 12,000.00 KGS","TOTAL AMOUNT: INR 2,572,500.00",HS CODE: 5205.22.90,,0.0,0,,,,BADDI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
119.16,23,8,1,N,DC156445,0,,SEL,,2015-09-09T00:00:00.000000,S,0,2015-09-22T17:39:46,,2015-09-09T17:36:30,N,2,S,2315IM0300001,DC156445,,,,,,,0,0,30693.93,,,0,AT SIGHT,0,,LCLAS,2015-10-11T00:00:00.000000,,0,,23,,N,N,G,,SATISHRS,,,PRATINAP,,0,,30693.93,,,,0.0,30693.93,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN GERMANY,DE,,COMDT54243,,23952699,,Y,,BOAN,2015-09-11T00:00:00.000000,0,23562532,0,TIA CUSTOMS OFFICE,,N,,CIF,,EUR,30,UCP,,,,,EUR,,,,23114400,,,,,GERMANY,,,N,,,,,,,,A,30693.93,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,DE,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,OT EQUIPMENTS,TOTAL AMT:7 UNITS,"TOTAL AMOUNT:EUR 30,693.93",H.S. CODE:9018.49.00/8525.80.00,,0.0,0,,,,"TIA, KTM",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC156631,0,,SEL,,2015-10-30T00:00:00.000000,S,0,2015-12-13T16:27:50,,2015-10-30T14:02:34,N,2,S,0215IM1100077,DC156631,,,,,,,0,0,1839060.0,,,0,AT SIGHT,0,,LCLAS,2015-12-14T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,1839060.0,IN,,,0.0,1839060.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK,IN,,COMDT.,,2927828,,Y,,BOAN,2015-11-29T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1839060.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30'S 100% COTTON YARN,QTY: 12020.00KGS,AMT: INR 1839060.00,HARMONIC CODE: 5205.12.10,,0.0,0,,,,"NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
106.9,2,6,1,N,DC166927,0,,SEL,2016-01-10T00:00:00.000000,2016-01-10T00:00:00.000000,Z,0,2016-01-10T18:44:12,,2016-01-10T17:15:56,N,2,S,0216IM0200013,DC166927,,,,,,,0,0,12720.0,,,0,AT SIGHT,0,,LCLAS,2016-03-14T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,0.0,IN,,,0.0,0.0,0,2927451,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927846,,Y,,BOAN,2016-02-21T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,USD,22,UCP,,,,,USD,,,,2103112,,,,,INDIA,,,N,,,,,,,,,0.0,,,,,,,2,Y,,,N,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 - 100% VISCOSE (ARTIFICIAL STAPLE FIBER YARN),QTY: 4800.00 KGS,"AMT: USD 12,720.00",H.S. CODE: 5510.11.10,,0.0,0,,,,"SALEM, INDIA",,0,02,,0,,,N,,,N,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC156648,0,,SEL,,2015-11-05T00:00:00.000000,S,0,2016-01-20T17:19:44,,2015-11-05T14:08:18,N,2,S,0215IM1100079,DC156648,,,,,,,0,0,951000.0,,,0,AT SIGHT,0,,LCLAS,2016-01-26T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRESHAA,,0,,951000.0,,,,0.0,951000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-01-05T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,INDIA,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,951000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"200KVA, 415V SILENT ELECTRIC GENERATING SET",TOTAL QTY: 1 NOS,TOTAL AMOUNT: INR 951000,HS CODE: 8502.12.00,,0.0,0,,,,KALSAR BASIS,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,13,1,N,DC156722,0,,SEL,,2015-12-02T00:00:00.000000,S,0,2016-01-24T13:23:30,,2015-12-02T13:06:43,N,2,S,0215IM1100089,DC156722,,,,,,,0,0,3666222.0,,,0,AT SIGHT,0,,LCLAS,2016-01-17T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,3666222.0,IN,,,0.0,3666222.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDAI,IN,,COMDT.,,2927828,,Y,,BOAN,2016-01-02T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3666222.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30'S 100 % COTTON YARN,QTY: 24040.80 KGS,"AMT: INR 3,666,222.00",H.S. CODE: 5205.13.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC156825,0,,SEL,,2015-12-27T00:00:00.000000,S,0,2016-01-29T15:38:43,,2015-12-27T15:59:11,N,2,S,0215IM1100097,DC156825,,,,,,,0,0,2080800.0,,,0,AT SIGHT,0,,LCLAS,2016-03-02T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,2080800.0,IN,,,0.0,2080800.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-02-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2080800.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 POL/COT12/88 HOS YARN NE LANGE,QTY: 12000.00 KG,"AMT: INR 2,080,800.00",H.S. CODE: 5205.23.10,,0.0,0,,,,"PITHAMPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,10,1,N,DC156785,0,,SEL,,2015-12-20T00:00:00.000000,S,0,2016-02-26T15:22:23,,2015-12-20T15:05:49,N,2,S,0215IM1100093,DC156785,,,,,,,0,0,2413800.0,,,0,AT SIGHT,0,,LCLAS,2016-02-04T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,PRESHAA,,0,,2412652.8,,,,0.0,2413800.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT54243,,2927828,,Y,,BOAN,2016-01-20T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,INDIA,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2412652.8,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,1147.2,,,,,,0,0.0,,,,,,,NE 20/1 COTTONVISCOSE(85/15) GREY MILANGE DYED,"TOTAL QTY: 12,420.00 KGS","TOTAL AMOUNT: INR 2,413,800.00",HS CODE: 5205.22.90  5205.23.90,,0.0,0,,,,BADDI,,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
