acid,ts_cnt,adj_amt,bank_id,del_flg,srl_num,tran_id,adj_date,dmd_date,shdl_num,lchg_time,rcre_time,tran_date,dmd_flow_id,dmd_srl_num,lchg_user_id,rcre_user_id,oflow_adj_flg,waiver_record,waiver_srl_num,part_tran_srl_num,updated_at
AC75760817,0,234.26,1,N,2,S68257154,2024-04-23T00:00:00.000000,2024-04-12T00:00:00.000000,1,2024-04-23T17:47:46,2024-04-23T17:47:46,2024-04-23T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,20500.0,1,N,3,S68305756,2024-04-23T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-04-23T18:20:52,2024-04-23T18:20:52,2024-04-23T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC43101700,0,14498.07,1,N,2,S69657378,2024-04-26T00:00:00.000000,2024-04-12T00:00:00.000000,2,2024-04-26T14:24:46,2024-04-26T14:24:46,2024-04-26T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC38297548,0,6677.0,1,N,1,S70672437,2024-04-28T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-04-28T17:10:08,2024-04-28T17:10:08,2024-04-28T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC38297548,0,50134.44,1,N,1,S70672502,2024-04-28T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-04-28T17:10:16,2024-04-28T17:10:16,2024-04-28T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC84517231,0,188.56,1,N,2,S70801262,2024-04-28T00:00:00.000000,2024-04-01T00:00:00.000000,4,2024-04-28T21:26:27,2024-04-28T21:26:27,2024-04-28T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC70445896,0,389.45,1,N,1,S71598231,2024-04-30T00:00:00.000000,2024-04-12T00:00:00.000000,1,2024-04-30T14:48:10,2024-04-30T14:48:10,2024-04-30T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,10.55,1,N,2,S71823417,2024-04-30T00:00:00.000000,2024-04-01T00:00:00.000000,7,2024-04-30T21:44:53,2024-04-30T21:44:53,2024-04-30T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,11.97,1,N,1,S72240099,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-01T19:50:31,2024-05-01T19:50:31,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,48,2024-08-07 06:50:53.621
AC68768599,0,205.61,1,N,1,S72240099,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-01T19:50:31,2024-05-01T19:50:31,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,92,2024-08-07 06:50:53.621
AC45209543,0,13.53,1,N,1,S72250165,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-01T20:01:35,2024-05-01T20:01:35,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,16,2024-08-07 06:50:53.621
AC45914738,0,1269.39,1,N,1,S72265082,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-01T20:20:46,2024-05-01T20:20:46,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,88,2024-08-07 06:50:53.621
AC27364136,0,323.96,1,N,1,S72316104,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-01T21:27:45,2024-05-01T21:27:45,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC81589306,0,14547.49,1,N,1,S72320073,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-01T21:34:38,2024-05-01T21:34:38,2024-05-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,48,2024-08-07 06:50:53.621
AC81589306,0,31031.61,1,N,1,S72320323,2024-05-01T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-01T21:34:56,2024-05-01T21:34:56,2024-05-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC45914738,0,1178.58,1,N,2,S72845200,2024-05-02T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-02T22:18:23,2024-05-02T22:18:23,2024-05-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC45914738,0,14259.47,1,N,1,S72845313,2024-05-02T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-02T22:18:32,2024-05-02T22:18:32,2024-05-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,18,2024-08-07 06:50:53.621
AC39284614,0,9610.08,1,N,1,S73022571,2024-05-03T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-03T10:58:35,2024-05-03T10:58:35,2024-05-03T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,3120.69,1,N,1,S73022648,2024-05-03T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-03T10:58:43,2024-05-03T10:58:43,2024-05-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45209543,0,10269.23,1,N,2,S73022727,2024-05-03T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-03T10:58:52,2024-05-03T10:58:52,2024-05-03T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45209543,0,2617.92,1,N,3,S73391172,2024-05-03T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-04T01:25:38,2024-05-04T01:25:38,2024-05-03T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45209543,0,8382.08,1,N,1,S73391403,2024-05-03T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-04T01:25:47,2024-05-04T01:25:47,2024-05-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC88184196,0,9228.2,1,N,1,S74077371,2024-05-05T00:00:00.000000,2024-04-01T00:00:00.000000,1,2024-05-05T13:14:24,2024-05-05T13:14:24,2024-05-05T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,38317.81,1,N,2,S74077451,2024-05-05T00:00:00.000000,2024-04-01T00:00:00.000000,1,2024-05-05T13:14:32,2024-05-05T13:14:32,2024-05-05T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,3453.99,1,N,1,S74411421,2024-05-05T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-05T22:46:33,2024-05-05T22:46:33,2024-05-05T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC39239172,0,9472.99,1,N,4,S75372915,2024-05-07T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-05-07T17:42:52,2024-05-07T17:42:52,2024-05-07T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,527.01,1,N,1,S75373013,2024-05-07T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-05-07T17:43:01,2024-05-07T17:43:01,2024-05-07T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,71084.58,1,N,3,S75423497,2024-05-07T00:00:00.000000,2024-04-01T00:00:00.000000,7,2024-05-07T18:57:51,2024-05-07T18:57:51,2024-05-07T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,44385.91,1,N,1,S75423584,2024-05-07T00:00:00.000000,2024-04-01T00:00:00.000000,7,2024-05-07T18:57:59,2024-05-07T18:57:59,2024-05-07T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,529.51,1,N,1,S75525582,2024-05-07T00:00:00.000000,2024-05-01T00:00:00.000000,7,2024-05-07T21:47:30,2024-05-07T21:47:30,2024-05-07T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC34354924,0,14954.8,1,N,1,S75577385,2024-05-07T00:00:00.000000,2024-04-12T00:00:00.000000,1,2024-05-07T23:08:15,2024-05-07T23:08:15,2024-05-07T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,6,2024-08-07 06:50:53.621
AC30759555,0,3302.18,1,N,2,S75722553,2024-05-08T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-08T10:42:00.000000,2024-05-08T10:42:00.000000,2024-05-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,18946.08,1,N,1,S75722680,2024-05-08T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-08T10:42:07,2024-05-08T10:42:07,2024-05-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC68768599,0,3239.92,1,N,2,S76084075,2024-05-08T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-08T21:11:40,2024-05-08T21:11:40,2024-05-08T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC68768599,0,7415.71,1,N,1,S76084205,2024-05-08T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-05-08T21:11:49,2024-05-08T21:11:49,2024-05-08T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,4,2024-08-07 06:50:53.621
AC39239172,0,5707.12,1,N,2,S77973176,2024-05-12T00:00:00.000000,2024-04-01T00:00:00.000000,3,2024-05-12T16:46:05,2024-05-12T16:46:05,2024-05-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC15071859,0,36237.71,1,N,1,S78167861,2024-05-12T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-12T23:06:01,2024-05-12T23:06:01,2024-05-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC15071859,0,14449.09,1,N,1,S78167982,2024-05-12T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-12T23:06:11,2024-05-12T23:06:11,2024-05-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,12,2024-08-07 06:50:53.621
AC39239172,0,92.88,1,N,1,S78203716,2024-05-12T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-05-13T00:06:36,2024-05-13T00:06:36,2024-05-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC25296853,0,97706.91,1,N,1,S78705703,2024-05-13T00:00:00.000000,2024-05-13T00:00:00.000000,1,2024-05-13T23:23:18,2024-05-13T23:23:18,2024-05-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,56,2024-08-07 06:50:53.621
AC43101700,0,31360.11,1,N,1,S78767124,2024-05-13T00:00:00.000000,2024-05-13T00:00:00.000000,2,2024-05-14T00:49:49,2024-05-14T00:49:49,2024-05-13T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,16,2024-08-07 06:50:53.621
AC55006188,0,8188.21,1,N,2,S80113739,2024-05-16T00:00:00.000000,2024-02-12T00:00:00.000000,2,2024-05-16T16:20:53,2024-05-16T16:20:53,2024-05-16T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,19415.99,1,N,1,S80113803,2024-05-16T00:00:00.000000,2024-02-12T00:00:00.000000,2,2024-05-16T16:21:00.000000,2024-05-16T16:21:00.000000,2024-05-16T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,8086.16,1,N,1,S80113853,2024-05-16T00:00:00.000000,2024-03-12T00:00:00.000000,2,2024-05-16T16:21:08,2024-05-16T16:21:08,2024-05-16T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,20552.23,1,N,1,S80113911,2024-05-16T00:00:00.000000,2024-03-12T00:00:00.000000,2,2024-05-16T16:21:16,2024-05-16T16:21:16,2024-05-16T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,3757.41,1,N,1,S80113976,2024-05-16T00:00:00.000000,2024-04-12T00:00:00.000000,2,2024-05-16T16:21:23,2024-05-16T16:21:23,2024-05-16T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45209543,0,3613.14,1,N,2,S82335381,2024-05-20T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-05-20T21:28:48,2024-05-20T21:28:48,2024-05-20T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC77025222,0,69623.01,1,N,1,S83065502,2024-05-22T00:00:00.000000,2024-05-22T00:00:00.000000,1,2024-05-22T11:40:54,2024-05-22T11:40:54,2024-05-22T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC34354924,0,15109.31,1,N,1,S86639864,2024-05-29T00:00:00.000000,2024-05-13T00:00:00.000000,1,2024-05-29T15:21:55,2024-05-29T15:21:55,2024-05-29T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,65916.31,1,N,2,S87644529,2024-05-31T00:00:00.000000,2024-05-01T00:00:00.000000,7,2024-05-31T14:39:44,2024-05-31T14:39:44,2024-05-31T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,49215.29,1,N,1,S87644592,2024-05-31T00:00:00.000000,2024-05-01T00:00:00.000000,7,2024-05-31T14:39:51,2024-05-31T14:39:51,2024-05-31T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC81589306,0,14612.63,1,N,1,S88266524,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T22:38:43,2024-06-01T22:38:43,2024-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,72,2024-08-07 06:50:53.621
AC81589306,0,7214.88,1,N,1,S88266867,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T22:39:00.000000,2024-06-01T22:39:00.000000,2024-06-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,8,2024-08-07 06:50:53.621
AC30759555,0,743.76,1,N,1,S88276687,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T22:53:51,2024-06-01T22:53:51,2024-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,74,2024-08-07 06:50:53.621
AC45209543,0,1386.86,1,N,1,S88284901,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,4,2024-06-01T23:04:57,2024-06-01T23:04:57,2024-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC45914738,0,2353.48,1,N,1,S88298160,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T23:22:31,2024-06-01T23:22:31,2024-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,60,2024-08-07 06:50:53.621
AC45914738,0,14353.96,1,N,1,S88298686,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T23:23:09,2024-06-01T23:23:09,2024-06-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC89267875,0,868.4,1,N,1,S88299160,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,7,2024-06-01T23:23:56,2024-06-01T23:23:56,2024-06-01T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,64,2024-08-07 06:50:53.621
AC15071859,0,32949.62,1,N,1,S88306639,2024-06-01T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-01T23:35:00.000000,2024-06-01T23:35:00.000000,2024-06-01T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,165,2024-08-07 06:50:53.621
AC45209543,0,11711.82,1,N,2,S88687053,2024-06-02T00:00:00.000000,2024-06-01T00:00:00.000000,4,2024-06-02T18:13:58,2024-06-02T18:13:58,2024-06-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC45209543,0,11797.22,1,N,1,S88687126,2024-06-02T00:00:00.000000,2024-06-01T00:00:00.000000,4,2024-06-02T18:14:06,2024-06-02T18:14:06,2024-06-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,8490.96,1,N,1,S88792951,2024-06-02T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-02T21:51:40,2024-06-02T21:51:40,2024-06-02T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC81589306,0,23751.59,1,N,2,S88815038,2024-06-02T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-02T22:11:02,2024-06-02T22:11:02,2024-06-02T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,44,2024-08-07 06:50:53.621
AC15071859,0,17737.18,1,N,2,S89421221,2024-06-03T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-03T23:00:15,2024-06-03T23:00:15,2024-06-03T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC39239172,0,20000.0,1,N,2,S90259880,2024-06-05T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-06-05T17:03:54,2024-06-05T17:03:54,2024-06-05T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,16598.38,1,N,2,S90738801,2024-06-06T00:00:00.000000,2024-04-12T00:00:00.000000,2,2024-06-06T15:39:49,2024-06-06T15:39:49,2024-06-06T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,8282.6,1,N,1,S90738874,2024-06-06T00:00:00.000000,2024-04-12T00:00:00.000000,2,2024-06-06T15:39:57,2024-06-06T15:39:57,2024-06-06T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,20817.89,1,N,1,S90738955,2024-06-06T00:00:00.000000,2024-05-12T00:00:00.000000,2,2024-06-06T15:40:05,2024-06-06T15:40:05,2024-06-06T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,7820.5,1,N,1,S90739017,2024-06-06T00:00:00.000000,2024-05-12T00:00:00.000000,2,2024-06-06T15:40:14,2024-06-06T15:40:14,2024-06-06T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC81992764,0,30000.0,1,N,2,S92378107,2024-06-09T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-06-09T17:59:17,2024-06-09T17:59:17,2024-06-09T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC68768599,0,24.74,1,N,1,S93055504,2024-06-10T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-10T22:13:34,2024-06-10T22:13:34,2024-06-10T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC27364136,0,35498.82,1,N,2,S93894052,2024-06-12T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-06-12T15:13:18,2024-06-12T15:13:18,2024-06-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC27364136,0,18591.07,1,N,1,S93894109,2024-06-12T00:00:00.000000,2024-05-01T00:00:00.000000,4,2024-06-12T15:13:26,2024-06-12T15:13:26,2024-06-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC27364136,0,32828.26,1,N,1,S93894158,2024-06-12T00:00:00.000000,2024-06-01T00:00:00.000000,4,2024-06-12T15:13:34,2024-06-12T15:13:34,2024-06-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC27364136,0,21585.59,1,N,1,S93894222,2024-06-12T00:00:00.000000,2024-06-01T00:00:00.000000,4,2024-06-12T15:13:41,2024-06-12T15:13:41,2024-06-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC81992764,0,9867.12,1,N,3,S94018432,2024-06-12T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-06-12T19:04:58,2024-06-12T19:04:58,2024-06-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC81992764,0,1857.2,1,N,1,S94018508,2024-06-12T00:00:00.000000,2024-02-01T00:00:00.000000,3,2024-06-12T19:05:06,2024-06-12T19:05:06,2024-06-12T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC55006188,0,6480.63,1,N,1,S94101655,2024-06-12T00:00:00.000000,2024-06-12T00:00:00.000000,2,2024-06-12T22:45:54,2024-06-12T22:45:54,2024-06-12T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,44,2024-08-07 06:50:53.621
AC88184196,0,12033.84,1,N,1,S94998363,2024-06-14T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-06-14T16:12:05,2024-06-14T16:12:05,2024-06-14T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC88184196,0,35435.88,1,N,2,S94998426,2024-06-14T00:00:00.000000,2024-05-01T00:00:00.000000,1,2024-06-14T16:12:13,2024-06-14T16:12:13,2024-06-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC25296853,0,100858.74,1,N,1,S95203783,2024-06-14T00:00:00.000000,2024-06-14T00:00:00.000000,1,2024-06-14T22:08:36,2024-06-14T22:08:36,2024-06-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,56,2024-08-07 06:50:53.621
AC88184196,0,530.28,1,N,1,S95253650,2024-06-14T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-14T23:24:48,2024-06-14T23:24:48,2024-06-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,14,2024-08-07 06:50:53.621
AC43101700,0,98.5,1,N,1,S95254850,2024-06-14T00:00:00.000000,2024-06-14T00:00:00.000000,2,2024-06-14T23:26:22,2024-06-14T23:26:22,2024-06-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,10,2024-08-07 06:50:53.621
AC34354924,0,71.14,1,N,1,S95257850,2024-06-14T00:00:00.000000,2024-06-14T00:00:00.000000,1,2024-06-14T23:32:45,2024-06-14T23:32:45,2024-06-14T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,28,2024-08-07 06:50:53.621
AC39284614,0,2920.2,1,N,1,S97472219,2024-06-19T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-19T12:59:35,2024-06-19T12:59:35,2024-06-19T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39284614,0,1319.61,1,N,2,S97472284,2024-06-19T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-19T12:59:43,2024-06-19T12:59:43,2024-06-19T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC68768599,0,41.69,1,N,2,S97474456,2024-06-19T00:00:00.000000,2024-06-01T00:00:00.000000,1,2024-06-19T13:03:48,2024-06-19T13:03:48,2024-06-19T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC34354924,0,15525.58,1,N,2,S97740950,2024-06-19T00:00:00.000000,2024-06-14T00:00:00.000000,1,2024-06-19T21:53:23,2024-06-19T21:53:23,2024-06-19T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,2491.29,1,N,2,S98179206,2024-06-20T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-20T18:00:23,2024-06-20T18:00:23,2024-06-20T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC30759555,0,19025.18,1,N,1,S98179295,2024-06-20T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-20T18:00:31,2024-06-20T18:00:31,2024-06-20T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC25113944,0,4.37,1,N,1,S99936092,2024-06-23T00:00:00.000000,2024-06-19T00:00:00.000000,1,2024-06-24T00:03:37,2024-06-24T00:03:37,2024-06-23T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC25113944,0,13163.24,1,N,1,  S398793,2024-06-24T00:00:00.000000,2024-06-19T00:00:00.000000,1,2024-06-24T19:36:47,2024-06-24T19:36:47,2024-06-24T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,9500.9,1,N,1,  S450467,2024-06-24T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-06-24T21:56:50,2024-06-24T21:56:50,2024-06-24T00:00:00.000000,PRDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,26802.33,1,N,3,  S450498,2024-06-24T00:00:00.000000,2024-05-01T00:00:00.000000,3,2024-06-24T21:56:58,2024-06-24T21:56:58,2024-06-24T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC39239172,0,8696.77,1,N,1,  S450521,2024-06-24T00:00:00.000000,2024-06-01T00:00:00.000000,3,2024-06-24T21:57:06,2024-06-24T21:57:06,2024-06-24T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC24610725,0,15094.11,1,N,1, S1418899,2024-06-26T00:00:00.000000,2024-06-26T00:00:00.000000,2,2024-06-26T18:41:36,2024-06-26T18:41:36,2024-06-26T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
AC84517231,0,42035.44,1,N,3, S1747696,2024-06-27T00:00:00.000000,2024-04-01T00:00:00.000000,4,2024-06-27T12:30:23,2024-06-27T12:30:23,2024-06-27T00:00:00.000000,INDEM,1,SYSTEM,SYSTEM, , ,,2,2024-08-07 06:50:53.621
